Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bahaayal,pahaːjal,fly,"Ash, A. and Lissarrague, A. and Giacon, J",fly,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhuwarr,t̪uwar,vegetable food,"Ash, A. and Lissarrague, A. and Giacon, J",vegetable food,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhii,t̪iː,animal meat,"Ash, A. and Lissarrague, A. and Giacon, J","meat, animal",N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,baaluu,paːluː,moon,"Ash, A. and Lissarrague, A. and Giacon, J",moon,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,yalagiyu,jalakiju,"now, today","Ash, A. and Lissarrague, A. and Giacon, J","now, today",Adv,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,biirr,piːr,one,"Ash, A. and Lissarrague, A. and Giacon, J",one,Num,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gulungguluu,kuluŋkuluː,rotten,"Ash, A. and Lissarrague, A. and Giacon, J",rotten,Adj,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,buyaduul,pujatuːl,short,"Ash, A. and Lissarrague, A. and Giacon, J",short,Adj,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,badjin,pacin,small,"Ash, A. and Lissarrague, A. and Giacon, J",small,Adj,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhuu,t̪uː,smoke,"Ash, A. and Lissarrague, A. and Giacon, J",smoke,N,-29.85302243,147.9291115,*cupu,N/A,smoke,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhuyu,t̪uju,snake,"Ash, A. and Lissarrague, A. and Giacon, J",snake,N,-29.85302243,147.9291115,*thurruŋ,N/A,snake,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,maayama,maːjama,stone,"Ash, A. and Lissarrague, A. and Giacon, J",stone,N,-29.85302243,147.9291115,*ma:yama,N/A,stone,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhuni,t̪uni,sun,"Ash, A. and Lissarrague, A. and Giacon, J",sun,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,giniy,kinij,tree,"Ash, A. and Lissarrague, A. and Giacon, J",tree,N,-29.85302243,147.9291115,*ci:rni,N/A,stick,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,minya,miɲa,what?,"Ash, A. and Lissarrague, A. and Giacon, J",what?,Pro,-29.85302243,147.9291115,*miña,N/A,what,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngaandu,ŋaːntu,who,"Ash, A. and Lissarrague, A. and Giacon, J",who?,Pro,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,yinarr,jinar,woman,"Ash, A. and Lissarrague, A. and Giacon, J",woman,N,-29.85302243,147.9291115,*yinarr,N/A,woman,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bagay,pakaj,creek,"Ash, A. and Lissarrague, A. and Giacon, J",creek,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngurrugu,ŋuruku,tomorrow,"Ash, A. and Lissarrague, A. and Giacon, J",tomorrow,Adv,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,guwiin,kuwiːn,"near, close by","Ash, A. and Lissarrague, A. and Giacon, J",near,Adv,-29.85302243,147.9291115,*kuwi:npa:,N/A,near,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,yiilaman,jiːlaman,shield,"Ash, A. and Lissarrague, A. and Giacon, J",shield,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gulaanbali,kulaːnpali,pelican,"Ash, A. and Lissarrague, A. and Giacon, J",pelican,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,guduu,kutuː,fish,"Ash, A. and Lissarrague, A. and Giacon, J",fish,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,biiwii,piːwiː,goanna,"Ash, A. and Lissarrague, A. and Giacon, J",goanna,N,-29.85302243,147.9291115,*pi:wi:,N/A,goanna,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,garigari,kaɹikaɹi,be afraid,"Ash, A. and Lissarrague, A. and Giacon, J","afraid (be)(V, Adj)",Vi,-29.85302243,147.9291115,*karikari,Central-NSW,afraid (be),
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ganu,kanu,all,"Ash, A. and Lissarrague, A. and Giacon, J",all,Num,-29.85302243,147.9291115,*kanu-2,Central-NSW,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bunduurraa,puntuːraː,bark canoe,"Ash, A. and Lissarrague, A. and Giacon, J",canoe (bark),N,-29.85302243,147.9291115,*puntu:rra:,N/A,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhuuyaay,t̪uːjaːj,fire sticks,"Ash, A. and Lissarrague, A. and Giacon, J",fire sticks,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,galaarr,kalaːr,how?,"Ash, A. and Lissarrague, A. and Giacon, J",how?,Adv,-29.85302243,147.9291115,*kala:rr,N/A,how?,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,baawaa,paːwaː,older sister,"Ash, A. and Lissarrague, A. and Giacon, J",sister (older),N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gunii,kuniː,mother,"Ash, A. and Lissarrague, A. and Giacon, J",mother,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bubaa,pupaː,father,"Ash, A. and Lissarrague, A. and Giacon, J",father,N,-29.85302243,147.9291115,*bubaa,N/A,father,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,baagii,paːkiː,mother's mother,"Ash, A. and Lissarrague, A. and Giacon, J",mother’s mother,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gamiyan,kamijan,father's sister,"Ash, A. and Lissarrague, A. and Giacon, J",father’s sister,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhirra-y,t̪iraj,know,"Ash, A. and Lissarrague, A. and Giacon, J",know (something),V,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhubaay,t̪upaːj,wife,"Ash, A. and Lissarrague, A. and Giacon, J",wife,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,waal,waːl,not,"Ash, A. and Lissarrague, A. and Giacon, J","no, not",Part,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bangu,paŋu,wing,"Ash, A. and Lissarrague, A. and Giacon, J",wing,N,-29.85302243,147.9291115,*bungun,N/A,wing,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,baagii,paːkiː,old woman,"Ash, A. and Lissarrague, A. and Giacon, J",old woman,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bin.guwi,pinkuwi,coolamon,"Ash, A. and Lissarrague, A. and Giacon, J",coolamon,N,-29.85302243,147.9291115,*pin.kuwi,N/A,coolamon,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,baburr,papur,foot,"Ash, A. and Lissarrague, A. and Giacon, J",foot,N,-29.85302243,147.9291115,*papurr,Central-NSW,foot,cf Bardi 'cicatrice' (probably coincidence)
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,mirri,miri,dog,"Ash, A. and Lissarrague, A. and Giacon, J",dog,N,-29.91686548,149.6172319,*mirrikan,N/A,dog,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,garril,karil,leaf,"Ash, A. and Lissarrague, A. and Giacon, J",leaf,N,-29.91686548,149.6172319,*karril,N/A,leaf,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,gaaynmara,kaːjnmaɹa,small,"Ash, A. and Lissarrague, A. and Giacon, J",small,Adj,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,yarral,jaral,stone,"Ash, A. and Lissarrague, A. and Giacon, J",stone,N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,minyama,miɲama,what?,"Ash, A. and Lissarrague, A. and Giacon, J",what?,Pro,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,ngaandi,ŋaːnti,who,"Ash, A. and Lissarrague, A. and Giacon, J",who?,Pro,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,wirringgaa,wiriŋkaː,woman,"Ash, A. and Lissarrague, A. and Giacon, J",woman,N,-29.91686548,149.6172319,*wirringgaa,N/A,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,gaba,kapa,good,"Ash, A. and Lissarrague, A. and Giacon, J",good,Adj,-29.91686548,149.6172319,*kapa,N/A,good,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,dharra,t̪ara,creek,"Ash, A. and Lissarrague, A. and Giacon, J",creek,N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,guwiinbaa,kuwiːnpaː,"near, close by","Ash, A. and Lissarrague, A. and Giacon, J",near,Adv,-29.91686548,149.6172319,*kuwi:npa:,N/A,near,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,yadhaarr,jat̪aːr,feather,"Ash, A. and Lissarrague, A. and Giacon, J",feather,N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,yuru,juɹu,cloud,"Ash, A. and Lissarrague, A. and Giacon, J",cloud,N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,gumbugan,kumpukan,sand,"Ash, A. and Lissarrague, A. and Giacon, J",sand,N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,giyal,kijal,be afraid,"Ash, A. and Lissarrague, A. and Giacon, J","afraid (be)(V, Adj)",Vi,-29.91686548,149.6172319,*kiyal,N/A,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,marrawal,marawal,Echidna,"Ash, A. and Lissarrague, A. and Giacon, J",echidna,N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,gulaarr,kulaːr,how?,"Ash, A. and Lissarrague, A. and Giacon, J",how?,Adv,-29.91686548,149.6172319,*kala:rr,N/A,how?,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,bagaan,pakaːn,older sister,"Ash, A. and Lissarrague, A. and Giacon, J",sister (older),N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,bariyan,paɹijan,younger sister,"Ash, A. and Lissarrague, A. and Giacon, J",sister (younger),N,-29.91686548,149.6172319,,,,
Mithaka,Karnic,Pama-Nyungan,XXX,mith1236,L34,634,Mithaka,parkula,paɹkula,two,"Breen, Gavan",two,Num,-25.13606725,139.598447,*parrkulu,Karnic,two,
,,,,,,,,,,,,,,,,,N/A,moon,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,bubaa,pupaː,father,"Ash, A. and Lissarrague, A. and Giacon, J",father,N,-29.91686548,149.6172319,*bubaa,N/A,father,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,waabi,waːpi,mother's mother,"Ash, A. and Lissarrague, A. and Giacon, J",mother’s mother,N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,mamaay,mamaːj,father's mother,"Ash, A. and Lissarrague, A. and Giacon, J",father’s mother,N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,wurrumay,wurumaj,man's child,"Ash, A. and Lissarrague, A. and Giacon, J",son or daughter (man’s),N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,wurrumay,wurumaj,woman's child,"Ash, A. and Lissarrague, A. and Giacon, J",son or daughter (woman’s),N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,winanga-y,winaŋaj,know,"Ash, A. and Lissarrague, A. and Giacon, J",know (something),V,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,marayrr,maɹajr,not,"Ash, A. and Lissarrague, A. and Giacon, J","no, not",Part,-29.91686548,149.6172319,*marayrr,N/A,"no, not",
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,buluuy,puluːj,night,"Ash, A. and Lissarrague, A. and Giacon, J",night,N,-29.91686548,149.6172319,*pulu:y,N/A,night,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,dhina,t̪ina,foot,"Ash, A. and Lissarrague, A. and Giacon, J",foot,N,-29.91686548,149.6172319,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,-bidi,.piti,big,"Ash, A. and Lissarrague, A. and Giacon, J",big,Adj,-29.85302243,147.9291115,*-piti,N/A,big,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gudhuwa-y,kut̪uwaj,be burning,"Ash, A. and Lissarrague, A. and Giacon, J",burn,Vi,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,maadhaay,maːt̪aːj,dog,"Ash, A. and Lissarrague, A. and Giacon, J",dog,N,-29.85302243,147.9291115,*ma:dha:y,N/A,dog,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,buna,puna,fly,"Ash, A. and Lissarrague, A. and Giacon, J",fly,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,yuul,juːl,vegetable food,"Ash, A. and Lissarrague, A. and Giacon, J",vegetable food,N,-29.85302243,147.9291115,*yu:l,N/A,vegetable food,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhinggaa,t̪iŋkaː,animal meat,"Ash, A. and Lissarrague, A. and Giacon, J","meat, animal",N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gilay,kilaj,moon,"Ash, A. and Lissarrague, A. and Giacon, J",moon,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,-nga,-ŋa,"now, today","Ash, A. and Lissarrague, A. and Giacon, J","now, today",Adv,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,biyarr,pijar,one,"Ash, A. and Lissarrague, A. and Giacon, J",one,Num,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,nhuwi,n̪uwi,rotten,"Ash, A. and Lissarrague, A. and Giacon, J",rotten,Adj,-29.85302243,147.9291115,*nhuwi,N/A,rotten,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhambi,t̪ampi,short,"Ash, A. and Lissarrague, A. and Giacon, J",short,Adj,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhugaay,t̪ukaːj,small,"Ash, A. and Lissarrague, A. and Giacon, J",small,Adj,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,wuyugil,wujukil,smoke,"Ash, A. and Lissarrague, A. and Giacon, J",smoke,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngandabaa,ŋantapaː,snake,"Ash, A. and Lissarrague, A. and Giacon, J",snake,N,-29.85302243,147.9291115,*ŋandabaa,N/A,snake,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngurrala,ŋurala,stone,"Ash, A. and Lissarrague, A. and Giacon, J",stone,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,yaay,jaːj,sun,"Ash, A. and Lissarrague, A. and Giacon, J",sun,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,minyama,miɲama,what?,"Ash, A. and Lissarrague, A. and Giacon, J",what?,Pro,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngaandi,ŋaːnti,who,"Ash, A. and Lissarrague, A. and Giacon, J",who?,Pro,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,wirringgaa,wiriŋkaː,woman,"Ash, A. and Lissarrague, A. and Giacon, J",woman,N,-29.85302243,147.9291115,*wirringgaa,N/A,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gaawal,kaːwal,creek,"Ash, A. and Lissarrague, A. and Giacon, J",creek,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,-ngayi-y,ŋajij,tomorrow,"Ash, A. and Lissarrague, A. and Giacon, J",tomorrow,Adv,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,guwiinbaa,kuwiːnpaː,"near, close by","Ash, A. and Lissarrague, A. and Giacon, J",near,Adv,-29.85302243,147.9291115,*kuwi:npa:,N/A,near,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,burriin,puriːn,shield,"Ash, A. and Lissarrague, A. and Giacon, J",shield,N,-29.85302243,147.9291115,*purri:n,N/A,shield,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gulayaali,kulajaːli,pelican,"Ash, A. and Lissarrague, A. and Giacon, J",pelican,N,-29.85302243,147.9291115,*kulaya:li,N/A,pelican,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,guwiya,kuwija,fish,"Ash, A. and Lissarrague, A. and Giacon, J",fish,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhulii,t̪uliː,goanna,"Ash, A. and Lissarrague, A. and Giacon, J",goanna,N,-29.85302243,147.9291115,*thuli:yn,N/A,sand goanna,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,giyal,kijal,be afraid,"Ash, A. and Lissarrague, A. and Giacon, J","afraid (be)(V, Adj)",Vi,-29.85302243,147.9291115,*kiyal,N/A,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ganungawu,kanuŋawu,all,"Ash, A. and Lissarrague, A. and Giacon, J",all,Num,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ganuu,kanuː,bark canoe,"Ash, A. and Lissarrague, A. and Giacon, J",canoe (bark),N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,yiyabiyaay,jijapijaːj,fire sticks,"Ash, A. and Lissarrague, A. and Giacon, J",fire sticks,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gulaarr,kulaːr,how?,"Ash, A. and Lissarrague, A. and Giacon, J",how?,Adv,-29.85302243,147.9291115,*kala:rr,N/A,how?,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bagaan,pakaːn,older sister,"Ash, A. and Lissarrague, A. and Giacon, J",sister (older),N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gunidjarr,kunicar,mother,"Ash, A. and Lissarrague, A. and Giacon, J",mother,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,buwadjarr,puwacar,father,"Ash, A. and Lissarrague, A. and Giacon, J",father,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gaadhii,kaːt̪iː,mother's mother,"Ash, A. and Lissarrague, A. and Giacon, J",mother’s mother,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,giluu,kiluː,father's sister,"Ash, A. and Lissarrague, A. and Giacon, J",father’s sister,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,winanga-y,winaŋaj,know,"Ash, A. and Lissarrague, A. and Giacon, J",know (something),V,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,guliirr,kuliːr,wife,"Ash, A. and Lissarrague, A. and Giacon, J",wife,N,-29.85302243,147.9291115,*guliirr,N/A,wife,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,maayrr,maːjr,not,"Ash, A. and Lissarrague, A. and Giacon, J","no, not",Part,-29.85302243,147.9291115,*marayrr,N/A,"no, not",
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bungun,puŋun,wing,"Ash, A. and Lissarrague, A. and Giacon, J",wing,N,-29.85302243,147.9291115,*bungun,N/A,wing,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhubaay,t̪upaːj,old woman,"Ash, A. and Lissarrague, A. and Giacon, J",old woman,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,guliman,kuliman,coolamon,"Ash, A. and Lissarrague, A. and Giacon, J",coolamon,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhina,t̪ina,foot,"Ash, A. and Lissarrague, A. and Giacon, J",foot,N,-29.85302243,147.9291115,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,buwadjarr,puwacar,swim,"Ash, A. and Lissarrague, A. and Giacon, J",swim,Vi,-29.91686548,149.6172319,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,-aaba-li,-aːpali,hand,"Ash, A. and Lissarrague, A. and Giacon, J",hand,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bawa,pawa,three,"Ash, A. and Lissarrague, A. and Giacon, J",three,Num,-29.85302243,147.9291115,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,gaawal,kaːwal,again,"Ash, A. and Lissarrague, A. and Giacon, J",again,Adv,-29.91686548,149.6172319,,,,
Yuwaalayaay,Central NSW,Pama-Nyungan,kld,yuwa1243,D54*,4,Yuwaaliyaay,girran,kiran,ashes,"Ash, A. and Lissarrague, A. and Giacon, J",ashes,N,-29.84291122,149.806501,*kirran,Central-NSW,ashes,
